symbol,market_group,timeframe,layer_type,label,price,start_time,end_time,color,style,source,is_operational
US30,Index,H1,fibonacci_0_382,Fib 38.2,51357.753,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US30,Index,H1,fibonacci_0_5,Fib 50,51237.375,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US30,Index,H1,fibonacci_0_618,Fib 61.8,51116.997,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US30,Index,H1,fibonacci_0_786,Fib 78.6,50945.612,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US30,Index,H1,fibonacci_1_272,Fib ext 1.272,52024.931,2026-05-21 18:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US30,Index,H1,fibonacci_1_618,Fib ext 1.618,52377.903,2026-05-21 18:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US30,Index,H4,fibonacci_0_0,Fib 0,51188.45,2026-04-27 00:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
US30,Index,H4,fibonacci_1_0,Fib 100,49739.45,2026-04-27 00:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
US30,Index,H4,fibonacci_0_236,Fib 23.6,50846.486,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US30,Index,H4,fibonacci_0_382,Fib 38.2,50634.932,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US30,Index,H4,fibonacci_0_5,Fib 50,50463.95,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US30,Index,H4,fibonacci_0_618,Fib 61.8,50292.968,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US30,Index,H4,fibonacci_0_786,Fib 78.6,50049.536,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US30,Index,H4,fibonacci_1_272,Fib ext 1.272,51582.578,2026-04-27 00:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US30,Index,H4,fibonacci_1_618,Fib ext 1.618,52083.932,2026-04-27 00:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US500,Index,H1,fibonacci_0_0,Fib 0,7357.17,2026-05-21 18:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
US500,Index,H1,fibonacci_1_0,Fib 100,7578.45,2026-05-21 18:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
US500,Index,H1,fibonacci_0_236,Fib 23.6,7409.3921,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H1,fibonacci_0_382,Fib 38.2,7441.699,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H1,fibonacci_0_5,Fib 50,7467.81,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H1,fibonacci_0_618,Fib 61.8,7493.921,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H1,fibonacci_0_786,Fib 78.6,7531.0961,2026-05-21 18:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H1,fibonacci_1_272,Fib ext 1.272,7296.9818,2026-05-21 18:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US500,Index,H1,fibonacci_1_618,Fib ext 1.618,7220.419,2026-05-21 18:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US500,Index,H4,fibonacci_0_0,Fib 0,7357.17,2026-04-27 00:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
US500,Index,H4,fibonacci_1_0,Fib 100,7610.65,2026-04-27 00:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
US500,Index,H4,fibonacci_0_236,Fib 23.6,7416.9913,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H4,fibonacci_0_382,Fib 38.2,7453.9994,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H4,fibonacci_0_5,Fib 50,7483.91,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H4,fibonacci_0_618,Fib 61.8,7513.8206,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H4,fibonacci_0_786,Fib 78.6,7556.4053,2026-04-27 00:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
US500,Index,H4,fibonacci_1_272,Fib ext 1.272,7288.2234,2026-04-27 00:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
US500,Index,H4,fibonacci_1_618,Fib ext 1.618,7200.5194,2026-04-27 00:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H1,fibonacci_0_0,Fib 0,1.38993,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H1,fibonacci_1_0,Fib 100,1.38236,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,1.3881435,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,1.3870383,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H1,fibonacci_0_5,Fib 50,1.386145,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,1.3852517,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,1.38398,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,1.391989,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,1.3946083,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H4,fibonacci_0_0,Fib 0,1.39249,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H4,fibonacci_1_0,Fib 100,1.3815,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,1.3898964,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,1.3882918,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H4,fibonacci_0_5,Fib 50,1.386995,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,1.3856982,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,1.3838519,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,1.3954793,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDCAD.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,1.3992818,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H1,fibonacci_0_0,Fib 0,0.79677,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H1,fibonacci_1_0,Fib 100,0.78719,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,0.79450912,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,0.79311044,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H1,fibonacci_0_5,Fib 50,0.79198,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,0.79084956,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,0.78924012,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,0.79937576,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,0.80269044,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H4,fibonacci_0_0,Fib 0,0.78775,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H4,fibonacci_1_0,Fib 100,0.77604,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,0.78498644,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,0.78327678,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H4,fibonacci_0_5,Fib 50,0.781895,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,0.78051322,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,0.77854594,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,0.79093512,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDCHF.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,0.79498678,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDJPY,Forex Majors,H1,fibonacci_0_0,Fib 0,158.892,2026-03-02 14:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDJPY,Forex Majors,H1,fibonacci_1_0,Fib 100,157.374,2026-03-02 14:00:00,2026-03-17 09:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDJPY,Forex Majors,H1,fibonacci_0_236,Fib 23.6,158.53375,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H1,fibonacci_0_382,Fib 38.2,158.31212,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H1,fibonacci_0_5,Fib 50,158.133,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H1,fibonacci_0_618,Fib 61.8,157.95388,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H1,fibonacci_0_786,Fib 78.6,157.69885,2026-03-02 14:00:00,2026-03-17 09:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,159.3049,2026-03-02 14:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDJPY,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,159.83012,2026-03-02 14:00:00,2026-03-17 09:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDJPY,Forex Majors,H4,fibonacci_0_0,Fib 0,152.262,2026-02-03 08:00:00,2026-03-17 04:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDJPY,Forex Majors,H4,fibonacci_1_0,Fib 100,156.287,2026-02-03 08:00:00,2026-03-17 04:00:00,#d7a84b,solid,fibonacci_context_v1,False
USDJPY,Forex Majors,H4,fibonacci_0_236,Fib 23.6,153.2119,2026-02-03 08:00:00,2026-03-17 04:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H4,fibonacci_0_382,Fib 38.2,153.79955,2026-02-03 08:00:00,2026-03-17 04:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H4,fibonacci_0_5,Fib 50,154.2745,2026-02-03 08:00:00,2026-03-17 04:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H4,fibonacci_0_618,Fib 61.8,154.74945,2026-02-03 08:00:00,2026-03-17 04:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H4,fibonacci_0_786,Fib 78.6,155.42565,2026-02-03 08:00:00,2026-03-17 04:00:00,#c793ff,dash,fibonacci_context_v1,False
USDJPY,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,151.1672,2026-02-03 08:00:00,2026-03-17 04:00:00,#8f6bd1,dot,fibonacci_context_v1,False
USDJPY,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,149.77455,2026-02-03 08:00:00,2026-03-17 04:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAGEUR.r,Metals,H1,fibonacci_0_0,Fib 0,57.383,2026-05-22 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAGEUR.r,Metals,H1,fibonacci_1_0,Fib 100,63.124,2026-05-22 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAGEUR.r,Metals,H1,fibonacci_0_236,Fib 23.6,58.737876,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H1,fibonacci_0_382,Fib 38.2,59.576062,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H1,fibonacci_0_5,Fib 50,60.2535,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H1,fibonacci_0_618,Fib 61.8,60.930938,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H1,fibonacci_0_786,Fib 78.6,61.895426,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H1,fibonacci_1_272,Fib ext 1.272,55.821448,2026-05-22 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAGEUR.r,Metals,H1,fibonacci_1_618,Fib ext 1.618,53.835062,2026-05-22 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAGEUR.r,Metals,H4,fibonacci_0_0,Fib 0,63.602,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAGEUR.r,Metals,H4,fibonacci_1_0,Fib 100,76.264,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAGEUR.r,Metals,H4,fibonacci_0_236,Fib 23.6,66.590232,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H4,fibonacci_0_382,Fib 38.2,68.438884,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H4,fibonacci_0_5,Fib 50,69.933,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H4,fibonacci_0_618,Fib 61.8,71.427116,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H4,fibonacci_0_786,Fib 78.6,73.554332,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGEUR.r,Metals,H4,fibonacci_1_272,Fib ext 1.272,60.157936,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAGEUR.r,Metals,H4,fibonacci_1_618,Fib ext 1.618,55.776884,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAGUSD.r,Metals,H1,fibonacci_0_0,Fib 0,66.143,2026-05-22 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAGUSD.r,Metals,H1,fibonacci_1_0,Fib 100,73.475,2026-05-22 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAGUSD.r,Metals,H1,fibonacci_0_236,Fib 23.6,67.873352,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H1,fibonacci_0_382,Fib 38.2,68.943824,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H1,fibonacci_0_5,Fib 50,69.809,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H1,fibonacci_0_618,Fib 61.8,70.674176,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H1,fibonacci_0_786,Fib 78.6,71.905952,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H1,fibonacci_1_272,Fib ext 1.272,64.148696,2026-05-22 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAGUSD.r,Metals,H1,fibonacci_1_618,Fib ext 1.618,61.611824,2026-05-22 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAGUSD.r,Metals,H4,fibonacci_0_0,Fib 0,73.844,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAGUSD.r,Metals,H4,fibonacci_1_0,Fib 100,89.353,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAGUSD.r,Metals,H4,fibonacci_0_236,Fib 23.6,77.504124,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H4,fibonacci_0_382,Fib 38.2,79.768438,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H4,fibonacci_0_5,Fib 50,81.5985,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H4,fibonacci_0_618,Fib 61.8,83.428562,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H4,fibonacci_0_786,Fib 78.6,86.034074,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAGUSD.r,Metals,H4,fibonacci_1_272,Fib ext 1.272,69.625552,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAGUSD.r,Metals,H4,fibonacci_1_618,Fib ext 1.618,64.259438,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAUEUR.r,Metals,H1,fibonacci_0_0,Fib 0,3875.25,2026-05-22 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAUEUR.r,Metals,H1,fibonacci_1_0,Fib 100,3767.37,2026-05-22 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAUEUR.r,Metals,H1,fibonacci_0_236,Fib 23.6,3849.7903,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H1,fibonacci_0_382,Fib 38.2,3834.0398,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H1,fibonacci_0_5,Fib 50,3821.31,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H1,fibonacci_0_618,Fib 61.8,3808.5802,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H1,fibonacci_0_786,Fib 78.6,3790.4563,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H1,fibonacci_1_272,Fib ext 1.272,3904.5934,2026-05-22 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAUEUR.r,Metals,H1,fibonacci_1_618,Fib ext 1.618,3941.9198,2026-05-22 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAUEUR.r,Metals,H4,fibonacci_0_0,Fib 0,3935.17,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAUEUR.r,Metals,H4,fibonacci_1_0,Fib 100,3767.37,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAUEUR.r,Metals,H4,fibonacci_0_236,Fib 23.6,3895.5692,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H4,fibonacci_0_382,Fib 38.2,3871.0704,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H4,fibonacci_0_5,Fib 50,3851.27,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H4,fibonacci_0_618,Fib 61.8,3831.4696,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H4,fibonacci_0_786,Fib 78.6,3803.2792,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUEUR.r,Metals,H4,fibonacci_1_272,Fib ext 1.272,3980.8116,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAUEUR.r,Metals,H4,fibonacci_1_618,Fib ext 1.618,4038.8704,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAUUSD.r,Metals,H1,fibonacci_0_0,Fib 0,4268.43,2026-05-22 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAUUSD.r,Metals,H1,fibonacci_1_0,Fib 100,4475.8,2026-05-22 06:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAUUSD.r,Metals,H1,fibonacci_0_236,Fib 23.6,4317.3693,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H1,fibonacci_0_382,Fib 38.2,4347.6453,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H1,fibonacci_0_5,Fib 50,4372.115,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H1,fibonacci_0_618,Fib 61.8,4396.5847,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H1,fibonacci_0_786,Fib 78.6,4431.4228,2026-05-22 06:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H1,fibonacci_1_272,Fib ext 1.272,4212.0254,2026-05-22 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAUUSD.r,Metals,H1,fibonacci_1_618,Fib ext 1.618,4140.2753,2026-05-22 06:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAUUSD.r,Metals,H4,fibonacci_0_0,Fib 0,4595.32,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAUUSD.r,Metals,H4,fibonacci_1_0,Fib 100,4366.31,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
XAUUSD.r,Metals,H4,fibonacci_0_236,Fib 23.6,4541.2736,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H4,fibonacci_0_382,Fib 38.2,4507.8382,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H4,fibonacci_0_5,Fib 50,4480.815,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H4,fibonacci_0_618,Fib 61.8,4453.7918,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H4,fibonacci_0_786,Fib 78.6,4415.3181,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
XAUUSD.r,Metals,H4,fibonacci_1_272,Fib ext 1.272,4657.6107,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XAUUSD.r,Metals,H4,fibonacci_1_618,Fib ext 1.618,4736.8482,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
XCUUSD.r,Metals,H1,fibonacci_0_0,Fib 0,13884.5,2026-05-18 07:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
