market_group,symbol,timeframe,timestamp,open,high,low,close,tick_volume,spread,real_volume
Forex Majors,CADCHF.r,H4,2026-05-21 00:00:00,0.57224,0.57281,0.57165,0.57248,6027,4,0
Forex Majors,CADCHF.r,H4,2026-05-21 04:00:00,0.57247,0.57247,0.57171,0.57184,4191,3,0
Forex Majors,CADCHF.r,H4,2026-05-21 08:00:00,0.57182,0.57259,0.57113,0.5717,7358,2,0
Forex Majors,CADCHF.r,H4,2026-05-21 12:00:00,0.57169,0.57292,0.57094,0.57269,8213,2,0
Forex Majors,CADCHF.r,H4,2026-05-21 16:00:00,0.57269,0.5733,0.5719,0.57229,9197,2,0
Forex Majors,CADCHF.r,H4,2026-05-21 20:00:00,0.57229,0.57235,0.57043,0.57079,8267,2,0
Forex Majors,CADCHF.r,H4,2026-05-22 00:00:00,0.57079,0.57106,0.5694,0.57089,4488,3,0
Forex Majors,CADCHF.r,H4,2026-05-22 04:00:00,0.57088,0.57089,0.5702,0.57024,2931,1,0
Forex Majors,CADCHF.r,H4,2026-05-22 08:00:00,0.57024,0.57096,0.56985,0.57034,5399,1,0
Forex Majors,CADCHF.r,H4,2026-05-22 12:00:00,0.57033,0.57036,0.56916,0.56922,5989,0,0
Forex Majors,CADCHF.r,H4,2026-05-22 16:00:00,0.56919,0.57,0.56782,0.56799,9165,1,0
Forex Majors,CADCHF.r,H4,2026-05-22 20:00:00,0.56796,0.56844,0.56648,0.56668,5223,1,0
Forex Majors,CADCHF.r,H4,2026-05-25 00:00:00,0.56565,0.56778,0.56547,0.5668,2699,5,0
Forex Majors,CADCHF.r,H4,2026-05-25 04:00:00,0.5668,0.56684,0.56629,0.56634,3146,4,0
Forex Majors,CADCHF.r,H4,2026-05-25 08:00:00,0.56634,0.56639,0.5658,0.56592,3983,3,0
Forex Majors,CADCHF.r,H4,2026-05-25 12:00:00,0.56592,0.56601,0.56547,0.56571,3856,2,0
Forex Majors,CADCHF.r,H4,2026-05-25 16:00:00,0.56571,0.56775,0.56564,0.56729,4919,1,0
Forex Majors,CADCHF.r,H4,2026-05-25 20:00:00,0.56729,0.56733,0.56684,0.56684,1706,1,0
Forex Majors,CADCHF.r,H4,2026-05-26 00:00:00,0.56624,0.56756,0.56606,0.56746,2956,3,0
Forex Majors,CADCHF.r,H4,2026-05-26 04:00:00,0.56745,0.56761,0.56703,0.56729,3203,2,0
Forex Majors,CADCHF.r,H4,2026-05-26 08:00:00,0.56728,0.56854,0.56714,0.56844,5832,1,0
Forex Majors,CADCHF.r,H4,2026-05-26 12:00:00,0.56843,0.56867,0.56792,0.56816,6374,1,0
Forex Majors,CADCHF.r,H4,2026-05-26 16:00:00,0.56816,0.56949,0.56801,0.56889,8201,0,0
Forex Majors,CADCHF.r,H4,2026-05-26 20:00:00,0.56889,0.56904,0.56862,0.56864,4660,0,0
Forex Majors,CADCHF.r,H4,2026-05-27 00:00:00,0.56839,0.56882,0.5683,0.56867,4068,3,0
Forex Majors,CADCHF.r,H4,2026-05-27 04:00:00,0.56866,0.56888,0.56848,0.56856,3912,1,0
Forex Majors,CADCHF.r,H4,2026-05-27 08:00:00,0.56856,0.56879,0.56757,0.56849,5499,1,0
Forex Majors,CADCHF.r,H4,2026-05-27 12:00:00,0.5685,0.56862,0.56741,0.56789,7187,1,0
Forex Majors,CADCHF.r,H4,2026-05-27 16:00:00,0.56789,0.56932,0.56749,0.56887,10387,1,0
Forex Majors,CADCHF.r,H4,2026-05-27 20:00:00,0.56886,0.56927,0.56855,0.56859,5015,0,0
Forex Majors,CADCHF.r,H4,2026-05-28 00:00:00,0.56844,0.56921,0.56796,0.56897,3400,3,0
Forex Majors,CADCHF.r,H4,2026-05-28 04:00:00,0.56897,0.56989,0.56895,0.56966,4662,2,0
Forex Majors,CADCHF.r,H4,2026-05-28 08:00:00,0.56965,0.56966,0.56859,0.56921,5887,2,0
Forex Majors,CADCHF.r,H4,2026-05-28 12:00:00,0.56921,0.56984,0.56839,0.56841,7143,1,0
Forex Majors,CADCHF.r,H4,2026-05-28 16:00:00,0.5684,0.56871,0.56754,0.56821,10150,2,0
Forex Majors,CADCHF.r,H4,2026-05-28 20:00:00,0.56822,0.56903,0.56819,0.56854,5737,1,0
Forex Majors,CADCHF.r,H4,2026-05-29 00:00:00,0.56854,0.56879,0.56741,0.56866,7958,3,0
Forex Majors,CADCHF.r,H4,2026-05-29 04:00:00,0.56866,0.56894,0.56832,0.56863,3468,2,0
Forex Majors,CADCHF.r,H4,2026-05-29 08:00:00,0.56862,0.56876,0.56781,0.56812,6161,2,0
Forex Majors,CADCHF.r,H4,2026-05-29 12:00:00,0.56812,0.56816,0.56533,0.56547,6946,1,0
Forex Majors,CADCHF.r,H4,2026-05-29 16:00:00,0.56548,0.56764,0.56534,0.56623,10965,3,0
Forex Majors,CADCHF.r,H4,2026-05-29 20:00:00,0.56623,0.56739,0.56484,0.56484,5762,1,0
Forex Majors,CADCHF.r,H4,2026-06-01 00:00:00,0.56464,0.56709,0.56464,0.56699,4196,5,0
Forex Majors,CADCHF.r,H4,2026-06-01 04:00:00,0.56699,0.56726,0.56681,0.56704,4673,2,0
Forex Majors,CADCHF.r,H4,2026-06-01 08:00:00,0.56704,0.5672,0.5664,0.56684,6607,1,0
Forex Majors,CADCHF.r,H4,2026-06-01 12:00:00,0.56686,0.56787,0.56632,0.56782,6852,1,0
Forex Majors,CADCHF.r,H4,2026-06-01 16:00:00,0.56782,0.56952,0.56773,0.56867,12874,0,0
Forex Majors,CADCHF.r,H4,2026-06-01 20:00:00,0.56867,0.56897,0.56804,0.56804,5907,0,0
Forex Majors,CADCHF.r,H4,2026-06-02 00:00:00,0.56789,0.56849,0.56706,0.5684,4602,3,0
Forex Majors,CADCHF.r,H4,2026-06-02 04:00:00,0.5684,0.56844,0.56784,0.56789,3603,2,0
Forex Majors,CADCHF.r,H4,2026-06-02 08:00:00,0.56789,0.56809,0.56691,0.56759,6402,1,0
Forex Majors,CADCHF.r,H4,2026-06-02 12:00:00,0.56758,0.56791,0.56682,0.56783,6485,1,0
Forex Majors,CADCHF.r,H4,2026-06-02 16:00:00,0.56783,0.56924,0.5675,0.56904,8330,2,0
Forex Majors,CADCHF.r,H4,2026-06-02 20:00:00,0.56904,0.56966,0.56869,0.56869,4622,0,0
Forex Majors,CADCHF.r,H4,2026-06-03 00:00:00,0.56854,0.56944,0.56799,0.56914,5148,3,0
Forex Majors,CADCHF.r,H4,2026-06-03 04:00:00,0.56914,0.56941,0.56897,0.56926,3625,2,0
Forex Majors,CADCHF.r,H4,2026-06-03 08:00:00,0.56926,0.56994,0.56904,0.56973,6896,1,0
Forex Majors,CADCHF.r,H4,2026-06-03 12:00:00,0.56973,0.57008,0.56914,0.56992,6739,1,0
Forex Majors,CADCHF.r,H4,2026-06-03 16:00:00,0.56992,0.57025,0.5691,0.56996,9601,3,0
Forex Majors,CADCHF.r,H4,2026-06-03 20:00:00,0.56995,0.57041,0.5699,0.56992,4377,1,0
Forex Majors,CADCHF.r,H4,2026-06-04 00:00:00,0.56919,0.57006,0.56885,0.56953,7754,3,0
Forex Majors,CADCHF.r,H4,2026-06-04 04:00:00,0.56953,0.56961,0.56869,0.56869,3360,2,0
Forex Majors,CADCHF.r,H4,2026-06-04 08:00:00,0.56871,0.56907,0.56818,0.56836,6209,1,0
Forex Majors,CADCHF.r,H4,2026-06-04 12:00:00,0.56836,0.56845,0.56639,0.5671,7350,2,0
Forex Majors,CADCHF.r,H4,2026-06-04 16:00:00,0.56711,0.5679,0.56697,0.56772,8106,1,0
Forex Majors,CADCHF.r,H4,2026-06-04 20:00:00,0.56772,0.56808,0.56749,0.56749,4928,1,0
Forex Majors,CADCHF.r,H4,2026-06-05 00:00:00,0.56689,0.56779,0.56634,0.56744,6739,3,0
Forex Majors,CADCHF.r,H4,2026-06-05 04:00:00,0.56744,0.56781,0.56729,0.56754,3057,3,0
Forex Majors,CADCHF.r,H4,2026-06-05 08:00:00,0.56754,0.56759,0.56687,0.56747,5133,2,0
Forex Majors,CADCHF.r,H4,2026-06-05 12:00:00,0.56748,0.57084,0.56719,0.57083,8031,1,0
Forex Majors,CADCHF.r,H4,2026-06-05 16:00:00,0.5708,0.57117,0.56961,0.57069,11420,1,0
