timeframe,asset_1,asset_2,pair,metric,window,latest_corr,previous_corr,delta_prev,mean_corr,latest_abs,obs,is_read_only,can_execute_order,signals_generated
H1,BTCUSD,EURAUD.r,BTCUSD | EURAUD.r,spearman,120,-0.249962,-0.476401,0.226439,-0.363181,0.249962,120,True,False,False
H1,BTCUSD,EURAUD.r,BTCUSD | EURAUD.r,kendall,120,-0.169188,-0.330532,0.161345,-0.24986,0.169188,120,True,False,False
H1,BTCUSD,EURAUD.r,BTCUSD | EURAUD.r,dcor,120,0.334144,0.271448,0.062696,0.302796,0.334144,80,True,False,False
H1,BTCUSD,EURCAD.r,BTCUSD | EURCAD.r,pearson,120,0.181693,0.18217,-0.000477,0.181931,0.181693,120,True,False,False
H1,BTCUSD,EURCAD.r,BTCUSD | EURCAD.r,spearman,120,0.165032,0.123377,0.041655,0.144205,0.165032,120,True,False,False
H1,BTCUSD,EURCAD.r,BTCUSD | EURCAD.r,kendall,120,0.116246,0.087261,0.028985,0.101754,0.116246,120,True,False,False
H1,BTCUSD,EURCAD.r,BTCUSD | EURCAD.r,dcor,120,0.207207,0.378511,-0.171304,0.292859,0.207207,80,True,False,False
H1,BTCUSD,EURCHF.r,BTCUSD | EURCHF.r,pearson,120,0.004728,0.271194,-0.266465,0.137961,0.004728,120,True,False,False
H1,BTCUSD,EURCHF.r,BTCUSD | EURCHF.r,spearman,120,-0.014362,0.203014,-0.217376,0.094326,0.014362,120,True,False,False
H1,BTCUSD,EURCHF.r,BTCUSD | EURCHF.r,kendall,120,-0.001961,0.138375,-0.140336,0.068207,0.001961,120,True,False,False
H1,BTCUSD,EURCHF.r,BTCUSD | EURCHF.r,dcor,120,0.172568,0.181118,-0.00855,0.176843,0.172568,80,True,False,False
H1,BTCUSD,EURGBP.r,BTCUSD | EURGBP.r,pearson,120,-0.055499,-0.076283,0.020783,-0.065891,0.055499,120,True,False,False
H1,BTCUSD,EURGBP.r,BTCUSD | EURGBP.r,spearman,120,-0.015928,-0.063477,0.047548,-0.039703,0.015928,120,True,False,False
H1,BTCUSD,EURGBP.r,BTCUSD | EURGBP.r,kendall,120,-0.007845,-0.04188,0.034034,-0.024863,0.007845,120,True,False,False
H1,BTCUSD,EURGBP.r,BTCUSD | EURGBP.r,dcor,120,0.17808,0.21773,-0.03965,0.197905,0.17808,80,True,False,False
H1,BTCUSD,EURJPY.r,BTCUSD | EURJPY.r,pearson,120,0.036707,0.220278,-0.18357,0.128492,0.036707,120,True,False,False
H1,BTCUSD,EURJPY.r,BTCUSD | EURJPY.r,spearman,120,0.069602,0.18611,-0.116508,0.127856,0.069602,120,True,False,False
H1,BTCUSD,EURJPY.r,BTCUSD | EURJPY.r,kendall,120,0.046499,0.133613,-0.087115,0.090056,0.046499,120,True,False,False
H1,BTCUSD,EURJPY.r,BTCUSD | EURJPY.r,dcor,120,0.189282,0.272781,-0.083499,0.231032,0.189282,80,True,False,False
H1,BTCUSD,EURNZD.r,BTCUSD | EURNZD.r,pearson,120,-0.358655,-0.266239,-0.092416,-0.312447,0.358655,120,True,False,False
H1,BTCUSD,EURNZD.r,BTCUSD | EURNZD.r,spearman,120,-0.291465,-0.308514,0.01705,-0.29999,0.291465,120,True,False,False
H1,BTCUSD,EURNZD.r,BTCUSD | EURNZD.r,kendall,120,-0.20028,-0.209244,0.008964,-0.204762,0.20028,120,True,False,False
H1,BTCUSD,EURNZD.r,BTCUSD | EURNZD.r,dcor,120,0.323117,0.261152,0.061965,0.292134,0.323117,80,True,False,False
H1,BTCUSD,EURO50,BTCUSD | EURO50,pearson,120,0.517031,0.490355,0.026676,0.503693,0.517031,120,True,False,False
H1,BTCUSD,EURO50,BTCUSD | EURO50,spearman,120,0.44117,0.496802,-0.055632,0.468986,0.44117,120,True,False,False
H1,BTCUSD,EURO50,BTCUSD | EURO50,kendall,120,0.313607,0.352875,-0.039268,0.333241,0.313607,120,True,False,False
H1,BTCUSD,EURO50,BTCUSD | EURO50,dcor,120,0.444094,0.504328,-0.060234,0.474211,0.444094,80,True,False,False
H1,BTCUSD,EURUSD.r,BTCUSD | EURUSD.r,pearson,120,0.378178,0.388202,-0.010023,0.38319,0.378178,120,True,False,False
H1,BTCUSD,EURUSD.r,BTCUSD | EURUSD.r,spearman,120,0.356317,0.354643,0.001674,0.35548,0.356317,120,True,False,False
H1,BTCUSD,EURUSD.r,BTCUSD | EURUSD.r,kendall,120,0.238532,0.245938,-0.007406,0.242235,0.238532,120,True,False,False
H1,BTCUSD,EURUSD.r,BTCUSD | EURUSD.r,dcor,120,0.301342,0.464555,-0.163213,0.382948,0.301342,80,True,False,False
H1,BTCUSD,FRA40,BTCUSD | FRA40,pearson,120,0.496455,0.440046,0.056409,0.46825,0.496455,120,True,False,False
H1,BTCUSD,FRA40,BTCUSD | FRA40,spearman,120,0.413925,0.474832,-0.060906,0.444378,0.413925,120,True,False,False
H1,BTCUSD,FRA40,BTCUSD | FRA40,kendall,120,0.285314,0.336695,-0.051381,0.311004,0.285314,120,True,False,False
H1,BTCUSD,FRA40,BTCUSD | FRA40,dcor,120,0.40012,0.483401,-0.083282,0.44176,0.40012,80,True,False,False
H1,BTCUSD,GBPAUD.r,BTCUSD | GBPAUD.r,pearson,120,-0.338896,-0.442502,0.103606,-0.390699,0.338896,120,True,False,False
H1,BTCUSD,GBPAUD.r,BTCUSD | GBPAUD.r,spearman,120,-0.24567,-0.437482,0.191812,-0.341576,0.24567,120,True,False,False
H1,BTCUSD,GBPAUD.r,BTCUSD | GBPAUD.r,kendall,120,-0.164426,-0.311485,0.147059,-0.237955,0.164426,120,True,False,False
H1,BTCUSD,GBPAUD.r,BTCUSD | GBPAUD.r,dcor,120,0.309867,0.248377,0.06149,0.279122,0.309867,80,True,False,False
H1,BTCUSD,GBPCAD.r,BTCUSD | GBPCAD.r,pearson,120,0.217934,0.195782,0.022152,0.206858,0.217934,120,True,False,False
H1,BTCUSD,GBPCAD.r,BTCUSD | GBPCAD.r,spearman,120,0.209987,0.084291,0.125696,0.147139,0.209987,120,True,False,False
H1,BTCUSD,GBPCAD.r,BTCUSD | GBPCAD.r,kendall,120,0.142857,0.058824,0.084034,0.10084,0.142857,120,True,False,False
H1,BTCUSD,GBPCAD.r,BTCUSD | GBPCAD.r,dcor,120,0.228985,0.420488,-0.191503,0.324737,0.228985,80,True,False,False
H1,BTCUSD,GBPCHF.r,BTCUSD | GBPCHF.r,pearson,120,0.071775,0.209846,-0.138071,0.140811,0.071775,120,True,False,False
H1,BTCUSD,GBPCHF.r,BTCUSD | GBPCHF.r,spearman,120,0.043468,0.123377,-0.079908,0.083422,0.043468,120,True,False,False
H1,BTCUSD,GBPCHF.r,BTCUSD | GBPCHF.r,kendall,120,0.025352,0.083193,-0.057841,0.054273,0.025352,120,True,False,False
H1,BTCUSD,GBPCHF.r,BTCUSD | GBPCHF.r,dcor,120,0.18383,0.191712,-0.007882,0.187771,0.18383,80,True,False,False
H1,BTCUSD,GBPJPY.r,BTCUSD | GBPJPY.r,pearson,120,0.082895,0.194897,-0.112002,0.138896,0.082895,120,True,False,False
H1,BTCUSD,GBPJPY.r,BTCUSD | GBPJPY.r,spearman,120,0.093131,0.174172,-0.08104,0.133652,0.093131,120,True,False,False
H1,BTCUSD,GBPJPY.r,BTCUSD | GBPJPY.r,kendall,120,0.063305,0.117927,-0.054622,0.090616,0.063305,120,True,False,False
H1,BTCUSD,GBPJPY.r,BTCUSD | GBPJPY.r,dcor,120,0.18355,0.283759,-0.100209,0.233655,0.18355,80,True,False,False
H1,BTCUSD,GBPNZD.r,BTCUSD | GBPNZD.r,pearson,120,-0.294381,-0.259068,-0.035313,-0.276725,0.294381,120,True,False,False
H1,BTCUSD,GBPNZD.r,BTCUSD | GBPNZD.r,spearman,120,-0.259435,-0.275498,0.016064,-0.267466,0.259435,120,True,False,False
H1,BTCUSD,GBPNZD.r,BTCUSD | GBPNZD.r,kendall,120,-0.184314,-0.202241,0.017927,-0.193277,0.184314,120,True,False,False
H1,BTCUSD,GBPNZD.r,BTCUSD | GBPNZD.r,dcor,120,0.288946,0.248075,0.040871,0.26851,0.288946,80,True,False,False
H1,BTCUSD,GBPUSD.r,BTCUSD | GBPUSD.r,pearson,120,0.401744,0.389603,0.012141,0.395674,0.401744,120,True,False,False
H1,BTCUSD,GBPUSD.r,BTCUSD | GBPUSD.r,spearman,120,0.346378,0.33753,0.008848,0.341954,0.346378,120,True,False,False
H1,BTCUSD,GBPUSD.r,BTCUSD | GBPUSD.r,kendall,120,0.235574,0.234454,0.00112,0.235014,0.235574,120,True,False,False
H1,BTCUSD,GBPUSD.r,BTCUSD | GBPUSD.r,dcor,120,0.310194,0.499257,-0.189062,0.404726,0.310194,80,True,False,False
H1,BTCUSD,GER40,BTCUSD | GER40,pearson,120,0.496388,0.470957,0.025431,0.483673,0.496388,120,True,False,False
H1,BTCUSD,GER40,BTCUSD | GER40,spearman,120,0.426988,0.482825,-0.055837,0.454907,0.426988,120,True,False,False
H1,BTCUSD,GER40,BTCUSD | GER40,kendall,120,0.29944,0.342297,-0.042857,0.320868,0.29944,120,True,False,False
H1,BTCUSD,GER40,BTCUSD | GER40,dcor,120,0.398006,0.505663,-0.107657,0.451834,0.398006,80,True,False,False
H1,BTCUSD,HK50,BTCUSD | HK50,pearson,120,0.431624,0.476783,-0.04516,0.454203,0.431624,120,True,False,False
H1,BTCUSD,HK50,BTCUSD | HK50,spearman,120,0.357733,0.446212,-0.088478,0.401972,0.357733,120,True,False,False
H1,BTCUSD,HK50,BTCUSD | HK50,kendall,120,0.2507,0.312045,-0.061345,0.281373,0.2507,120,True,False,False
H1,BTCUSD,HK50,BTCUSD | HK50,dcor,120,0.441377,0.442498,-0.001122,0.441937,0.441377,80,True,False,False
H1,BTCUSD,ITA40,BTCUSD | ITA40,pearson,120,0.41653,0.257746,0.158784,0.337138,0.41653,120,True,False,False
H1,BTCUSD,ITA40,BTCUSD | ITA40,spearman,120,0.553893,0.326794,0.227099,0.440343,0.553893,120,True,False,False
H1,BTCUSD,ITA40,BTCUSD | ITA40,kendall,120,0.389636,0.222845,0.166791,0.30624,0.389636,120,True,False,False
H1,BTCUSD,ITA40,BTCUSD | ITA40,dcor,120,0.518854,0.413676,0.105179,0.466265,0.518854,80,True,False,False
H1,BTCUSD,JP225,BTCUSD | JP225,pearson,120,0.489424,0.580838,-0.091414,0.535131,0.489424,120,True,False,False
H1,BTCUSD,JP225,BTCUSD | JP225,spearman,120,0.429113,0.570359,-0.141246,0.499736,0.429113,120,True,False,False
H1,BTCUSD,JP225,BTCUSD | JP225,kendall,120,0.305322,0.403922,-0.098599,0.354622,0.305322,120,True,False,False
H1,BTCUSD,JP225,BTCUSD | JP225,dcor,120,0.410999,0.566498,-0.155499,0.488749,0.410999,80,True,False,False
H1,BTCUSD,LTCUSD,BTCUSD | LTCUSD,pearson,120,0.810288,0.849709,-0.03942,0.829999,0.810288,120,True,False,False
H1,BTCUSD,LTCUSD,BTCUSD | LTCUSD,spearman,120,0.773802,0.848815,-0.075013,0.811309,0.773802,120,True,False,False
H1,BTCUSD,LTCUSD,BTCUSD | LTCUSD,kendall,120,0.596624,0.667227,-0.070603,0.631925,0.596624,120,True,False,False
H1,BTCUSD,LTCUSD,BTCUSD | LTCUSD,dcor,120,0.728595,0.842589,-0.113993,0.785592,0.728595,80,True,False,False
H1,BTCUSD,NZDCAD.r,BTCUSD | NZDCAD.r,pearson,120,0.399214,0.358753,0.040461,0.378984,0.399214,120,True,False,False
H1,BTCUSD,NZDCAD.r,BTCUSD | NZDCAD.r,spearman,120,0.360039,0.371581,-0.011542,0.36581,0.360039,120,True,False,False
H1,BTCUSD,NZDCAD.r,BTCUSD | NZDCAD.r,kendall,120,0.244818,0.272829,-0.028011,0.258824,0.244818,120,True,False,False
H1,BTCUSD,NZDCAD.r,BTCUSD | NZDCAD.r,dcor,120,0.324339,0.479115,-0.154776,0.401727,0.324339,80,True,False,False
H1,BTCUSD,NZDCHF.r,BTCUSD | NZDCHF.r,pearson,120,0.315036,0.337928,-0.022892,0.326482,0.315036,120,True,False,False
H1,BTCUSD,NZDCHF.r,BTCUSD | NZDCHF.r,spearman,120,0.253945,0.311751,-0.057806,0.282848,0.253945,120,True,False,False
H1,BTCUSD,NZDCHF.r,BTCUSD | NZDCHF.r,kendall,120,0.16962,0.213165,-0.043546,0.191392,0.16962,120,True,False,False
H1,BTCUSD,NZDCHF.r,BTCUSD | NZDCHF.r,dcor,120,0.279694,0.252747,0.026947,0.26622,0.279694,80,True,False,False
H1,BTCUSD,NZDJPY.r,BTCUSD | NZDJPY.r,pearson,120,0.315741,0.339467,-0.023726,0.327604,0.315741,120,True,False,False
H1,BTCUSD,NZDJPY.r,BTCUSD | NZDJPY.r,spearman,120,0.234655,0.30391,-0.069255,0.269283,0.234655,120,True,False,False
H1,BTCUSD,NZDJPY.r,BTCUSD | NZDJPY.r,kendall,120,0.165826,0.207563,-0.041737,0.186695,0.165826,120,True,False,False
H1,BTCUSD,NZDJPY.r,BTCUSD | NZDJPY.r,dcor,120,0.232142,0.316563,-0.08442,0.274352,0.232142,80,True,False,False
H1,BTCUSD,NZDUSD.r,BTCUSD | NZDUSD.r,pearson,120,0.468224,0.439471,0.028753,0.453848,0.468224,120,True,False,False
H1,BTCUSD,NZDUSD.r,BTCUSD | NZDUSD.r,spearman,120,0.410105,0.438003,-0.027898,0.424054,0.410105,120,True,False,False
H1,BTCUSD,NZDUSD.r,BTCUSD | NZDUSD.r,kendall,120,0.278151,0.312605,-0.034454,0.295378,0.278151,120,True,False,False
H1,BTCUSD,NZDUSD.r,BTCUSD | NZDUSD.r,dcor,120,0.361678,0.474288,-0.11261,0.417983,0.361678,80,True,False,False
H1,BTCUSD,RPLUSD,BTCUSD | RPLUSD,pearson,120,0.726353,0.859418,-0.133065,0.792886,0.726353,120,True,False,False
H1,BTCUSD,RPLUSD,BTCUSD | RPLUSD,spearman,120,0.737586,0.82287,-0.085284,0.780228,0.737586,120,True,False,False
H1,BTCUSD,RPLUSD,BTCUSD | RPLUSD,kendall,120,0.571429,0.640616,-0.069188,0.606022,0.571429,120,True,False,False
H1,BTCUSD,RPLUSD,BTCUSD | RPLUSD,dcor,120,0.70582,0.77261,-0.066791,0.739215,0.70582,80,True,False,False
H1,BTCUSD,SPA35,BTCUSD | SPA35,pearson,120,0.378514,0.18586,0.192654,0.282187,0.378514,120,True,False,False
H1,BTCUSD,SPA35,BTCUSD | SPA35,spearman,120,0.456365,0.272811,0.183554,0.364588,0.456365,120,True,False,False
H1,BTCUSD,SPA35,BTCUSD | SPA35,kendall,120,0.320168,0.185867,0.134301,0.253018,0.320168,120,True,False,False
H1,BTCUSD,SPA35,BTCUSD | SPA35,dcor,120,0.470566,0.3947,0.075866,0.432633,0.470566,80,True,False,False
H1,BTCUSD,UK100,BTCUSD | UK100,pearson,120,0.481076,0.472485,0.008591,0.476781,0.481076,120,True,False,False
H1,BTCUSD,UK100,BTCUSD | UK100,spearman,120,0.402889,0.403341,-0.000451,0.403115,0.402889,120,True,False,False
H1,BTCUSD,UK100,BTCUSD | UK100,kendall,120,0.282073,0.285714,-0.003641,0.283894,0.282073,120,True,False,False
H1,BTCUSD,UK100,BTCUSD | UK100,dcor,120,0.370415,0.5,-0.129585,0.435208,0.370415,80,True,False,False
H1,BTCUSD,US100,BTCUSD | US100,pearson,120,0.551912,0.520573,0.031339,0.536243,0.551912,120,True,False,False
H1,BTCUSD,US100,BTCUSD | US100,spearman,120,0.445621,0.524898,-0.079276,0.485259,0.445621,120,True,False,False
H1,BTCUSD,US100,BTCUSD | US100,kendall,120,0.319608,0.370868,-0.051261,0.345238,0.319608,120,True,False,False
H1,BTCUSD,US100,BTCUSD | US100,dcor,120,0.440199,0.515031,-0.074832,0.477615,0.440199,80,True,False,False
H1,BTCUSD,US30,BTCUSD | US30,pearson,120,0.511016,0.529589,-0.018574,0.520303,0.511016,120,True,False,False
H1,BTCUSD,US30,BTCUSD | US30,spearman,120,0.410056,0.518605,-0.108549,0.464331,0.410056,120,True,False,False
H1,BTCUSD,US30,BTCUSD | US30,kendall,120,0.285714,0.369468,-0.083754,0.327591,0.285714,120,True,False,False
H1,BTCUSD,US30,BTCUSD | US30,dcor,120,0.409988,0.558759,-0.148772,0.484374,0.409988,80,True,False,False
H1,BTCUSD,US500,BTCUSD | US500,pearson,120,0.549141,0.550654,-0.001513,0.549898,0.549141,120,True,False,False
H1,BTCUSD,US500,BTCUSD | US500,spearman,120,0.431836,0.581353,-0.149517,0.506594,0.431836,120,True,False,False
H1,BTCUSD,US500,BTCUSD | US500,kendall,120,0.301681,0.414006,-0.112325,0.357843,0.301681,120,True,False,False
H1,BTCUSD,US500,BTCUSD | US500,dcor,120,0.424423,0.566983,-0.14256,0.495703,0.424423,80,True,False,False
H1,BTCUSD,USDCAD.r,BTCUSD | USDCAD.r,pearson,120,-0.236267,-0.34301,0.106743,-0.289639,0.236267,120,True,False,False
H1,BTCUSD,USDCAD.r,BTCUSD | USDCAD.r,spearman,120,-0.140753,-0.289284,0.148531,-0.215018,0.140753,120,True,False,False
H1,BTCUSD,USDCAD.r,BTCUSD | USDCAD.r,kendall,120,-0.094118,-0.20028,0.106162,-0.147199,0.094118,120,True,False,False
H1,BTCUSD,USDCAD.r,BTCUSD | USDCAD.r,dcor,120,0.21658,0.249102,-0.032523,0.232841,0.21658,80,True,False,False
H1,BTCUSD,USDCHF.r,BTCUSD | USDCHF.r,pearson,120,-0.368606,-0.255974,-0.112632,-0.31229,0.368606,120,True,False,False
H1,BTCUSD,USDCHF.r,BTCUSD | USDCHF.r,spearman,120,-0.329877,-0.259956,-0.069922,-0.294916,0.329877,120,True,False,False
H1,BTCUSD,USDCHF.r,BTCUSD | USDCHF.r,kendall,120,-0.22409,-0.181793,-0.042297,-0.202941,0.22409,120,True,False,False
H1,BTCUSD,USDCHF.r,BTCUSD | USDCHF.r,dcor,120,0.304935,0.489697,-0.184762,0.397316,0.304935,80,True,False,False
H1,BTCUSD,USDHKD.r,BTCUSD | USDHKD.r,pearson,120,-0.092102,0.254126,-0.346228,0.081012,0.092102,120,True,False,False
H1,BTCUSD,USDHKD.r,BTCUSD | USDHKD.r,spearman,120,-0.012612,0.181686,-0.194298,0.084537,0.012612,120,True,False,False
H1,BTCUSD,USDHKD.r,BTCUSD | USDHKD.r,kendall,120,-0.009524,0.126331,-0.135854,0.058403,0.009524,120,True,False,False
H1,BTCUSD,USDHKD.r,BTCUSD | USDHKD.r,dcor,120,0.239149,0.183468,0.055681,0.211308,0.239149,80,True,False,False
H1,BTCUSD,USDJPY,BTCUSD | USDJPY,pearson,120,-0.385699,-0.297754,-0.087945,-0.341726,0.385699,120,True,False,False
H1,BTCUSD,USDJPY,BTCUSD | USDJPY,spearman,120,-0.380811,-0.294944,-0.085867,-0.337878,0.380811,120,True,False,False
H1,BTCUSD,USDJPY,BTCUSD | USDJPY,kendall,120,-0.265266,-0.217927,-0.047339,-0.241597,0.265266,120,True,False,False
H1,BTCUSD,USDJPY,BTCUSD | USDJPY,dcor,120,0.315556,0.47657,-0.161014,0.396063,0.315556,80,True,False,False
H1,BTCUSD,USDMXN.r,BTCUSD | USDMXN.r,pearson,120,-0.433083,-0.455161,0.022078,-0.444122,0.433083,120,True,False,False
H1,BTCUSD,USDMXN.r,BTCUSD | USDMXN.r,spearman,120,-0.389298,-0.491298,0.102,-0.440298,0.389298,120,True,False,False
H1,BTCUSD,USDMXN.r,BTCUSD | USDMXN.r,kendall,120,-0.270028,-0.355742,0.085714,-0.312885,0.270028,120,True,False,False
H1,BTCUSD,USDMXN.r,BTCUSD | USDMXN.r,dcor,120,0.340039,0.509353,-0.169314,0.424696,0.340039,80,True,False,False
H1,BTCUSD,USDNOK.r,BTCUSD | USDNOK.r,pearson,120,-0.062276,-0.367788,0.305512,-0.215032,0.062276,120,True,False,False
H1,BTCUSD,USDNOK.r,BTCUSD | USDNOK.r,spearman,120,-0.02605,-0.363872,0.337822,-0.194961,0.02605,120,True,False,False
H1,BTCUSD,USDNOK.r,BTCUSD | USDNOK.r,kendall,120,-0.019608,-0.258824,0.239216,-0.139216,0.019608,120,True,False,False
H1,BTCUSD,USDNOK.r,BTCUSD | USDNOK.r,dcor,120,0.173078,0.318217,-0.145139,0.245648,0.173078,80,True,False,False
H1,BTCUSD,USDSEK.r,BTCUSD | USDSEK.r,pearson,120,-0.29688,-0.371044,0.074165,-0.333962,0.29688,120,True,False,False
H1,BTCUSD,USDSEK.r,BTCUSD | USDSEK.r,spearman,120,-0.2624,-0.365248,0.102847,-0.313824,0.2624,120,True,False,False
H1,BTCUSD,USDSEK.r,BTCUSD | USDSEK.r,kendall,120,-0.181513,-0.251261,0.069748,-0.216387,0.181513,120,True,False,False
H1,BTCUSD,USDSEK.r,BTCUSD | USDSEK.r,dcor,120,0.253169,0.418506,-0.165337,0.335838,0.253169,80,True,False,False
H1,BTCUSD,USDSGD.r,BTCUSD | USDSGD.r,pearson,120,-0.371817,-0.402659,0.030841,-0.387238,0.371817,120,True,False,False
H1,BTCUSD,USDSGD.r,BTCUSD | USDSGD.r,spearman,120,-0.319967,-0.408151,0.088184,-0.364059,0.319967,120,True,False,False
H1,BTCUSD,USDSGD.r,BTCUSD | USDSGD.r,kendall,120,-0.220448,-0.280552,0.060104,-0.2505,0.220448,120,True,False,False
H1,BTCUSD,USDSGD.r,BTCUSD | USDSGD.r,dcor,120,0.306944,0.497908,-0.190964,0.402426,0.306944,80,True,False,False
H1,BTCUSD,USDZAR.r,BTCUSD | USDZAR.r,pearson,120,-0.437124,-0.463902,0.026778,-0.450513,0.437124,120,True,False,False
H1,BTCUSD,USDZAR.r,BTCUSD | USDZAR.r,spearman,120,-0.404709,-0.487214,0.082506,-0.445962,0.404709,120,True,False,False
H1,BTCUSD,USDZAR.r,BTCUSD | USDZAR.r,kendall,120,-0.277871,-0.361064,0.083193,-0.319468,0.277871,120,True,False,False
H1,BTCUSD,USDZAR.r,BTCUSD | USDZAR.r,dcor,120,0.377914,0.469248,-0.091334,0.423581,0.377914,80,True,False,False
H1,BTCUSD,WTI,BTCUSD | WTI,pearson,120,-0.333181,-0.355265,0.022084,-0.344223,0.333181,120,True,False,False
H1,BTCUSD,WTI,BTCUSD | WTI,spearman,120,-0.329613,-0.37545,0.045837,-0.352531,0.329613,120,True,False,False
H1,BTCUSD,WTI,BTCUSD | WTI,kendall,120,-0.226331,-0.260504,0.034174,-0.243417,0.226331,120,True,False,False
H1,BTCUSD,WTI,BTCUSD | WTI,dcor,120,0.389117,0.45853,-0.069413,0.423823,0.389117,80,True,False,False
H1,BTCUSD,XAGEUR.r,BTCUSD | XAGEUR.r,pearson,120,0.323226,0.33527,-0.012045,0.329248,0.323226,120,True,False,False
H1,BTCUSD,XAGEUR.r,BTCUSD | XAGEUR.r,spearman,120,0.304014,0.322022,-0.018008,0.313018,0.304014,120,True,False,False
H1,BTCUSD,XAGEUR.r,BTCUSD | XAGEUR.r,kendall,120,0.203922,0.221849,-0.017927,0.212885,0.203922,120,True,False,False
H1,BTCUSD,XAGEUR.r,BTCUSD | XAGEUR.r,dcor,120,0.321438,0.316859,0.004579,0.319149,0.321438,80,True,False,False
H1,BTCUSD,XAGUSD.r,BTCUSD | XAGUSD.r,pearson,120,0.346112,0.36505,-0.018938,0.355581,0.346112,120,True,False,False
H1,BTCUSD,XAGUSD.r,BTCUSD | XAGUSD.r,spearman,120,0.326828,0.358275,-0.031447,0.342552,0.326828,120,True,False,False
H1,BTCUSD,XAGUSD.r,BTCUSD | XAGUSD.r,kendall,120,0.217927,0.245378,-0.027451,0.231653,0.217927,120,True,False,False
H1,BTCUSD,XAGUSD.r,BTCUSD | XAGUSD.r,dcor,120,0.325502,0.37225,-0.046748,0.348876,0.325502,80,True,False,False
H1,BTCUSD,XAUEUR.r,BTCUSD | XAUEUR.r,pearson,120,0.243354,0.187724,0.05563,0.215539,0.243354,120,True,False,False
H1,BTCUSD,XAUEUR.r,BTCUSD | XAUEUR.r,spearman,120,0.20275,0.219321,-0.016571,0.211035,0.20275,120,True,False,False
H1,BTCUSD,XAUEUR.r,BTCUSD | XAUEUR.r,kendall,120,0.136975,0.146218,-0.009244,0.141597,0.136975,120,True,False,False
H1,BTCUSD,XAUEUR.r,BTCUSD | XAUEUR.r,dcor,120,0.344329,0.181568,0.162761,0.262949,0.344329,80,True,False,False
H1,BTCUSD,XAUUSD.r,BTCUSD | XAUUSD.r,pearson,120,0.32253,0.26161,0.06092,0.29207,0.32253,120,True,False,False
H1,BTCUSD,XAUUSD.r,BTCUSD | XAUUSD.r,spearman,120,0.290131,0.306549,-0.016418,0.29834,0.290131,120,True,False,False
H1,BTCUSD,XAUUSD.r,BTCUSD | XAUUSD.r,kendall,120,0.197479,0.208964,-0.011485,0.203221,0.197479,120,True,False,False
H1,BTCUSD,XAUUSD.r,BTCUSD | XAUUSD.r,dcor,120,0.36634,0.28275,0.083591,0.324545,0.36634,80,True,False,False
H1,BTCUSD,XCUUSD.r,BTCUSD | XCUUSD.r,pearson,120,0.346083,0.152106,0.193977,0.249094,0.346083,120,True,False,False
H1,BTCUSD,XCUUSD.r,BTCUSD | XCUUSD.r,spearman,120,0.425453,0.118675,0.306778,0.272064,0.425453,120,True,False,False
H1,BTCUSD,XCUUSD.r,BTCUSD | XCUUSD.r,kendall,120,0.287395,0.080672,0.206723,0.184034,0.287395,120,True,False,False
H1,BTCUSD,XCUUSD.r,BTCUSD | XCUUSD.r,dcor,120,0.476147,0.263734,0.212413,0.36994,0.476147,80,True,False,False
H1,BTCUSD,XPDUSD,BTCUSD | XPDUSD,pearson,120,0.309672,0.256905,0.052767,0.283288,0.309672,120,True,False,False
H1,BTCUSD,XPDUSD,BTCUSD | XPDUSD,spearman,120,0.304243,0.206278,0.097965,0.255261,0.304243,120,True,False,False
H1,BTCUSD,XPDUSD,BTCUSD | XPDUSD,kendall,120,0.206162,0.138375,0.067787,0.172269,0.206162,120,True,False,False
H1,BTCUSD,XPDUSD,BTCUSD | XPDUSD,dcor,120,0.327305,0.253927,0.073378,0.290616,0.327305,80,True,False,False
H1,BTCUSD,XPTUSD,BTCUSD | XPTUSD,pearson,120,0.367809,0.428005,-0.060196,0.397907,0.367809,120,True,False,False
H1,BTCUSD,XPTUSD,BTCUSD | XPTUSD,spearman,120,0.363206,0.443357,-0.080151,0.403281,0.363206,120,True,False,False
H1,BTCUSD,XPTUSD,BTCUSD | XPTUSD,kendall,120,0.253782,0.310924,-0.057143,0.282353,0.253782,120,True,False,False
H1,BTCUSD,XPTUSD,BTCUSD | XPTUSD,dcor,120,0.300785,0.525455,-0.22467,0.41312,0.300785,80,True,False,False
H1,CADCHF.r,CADJPY.r,CADCHF.r | CADJPY.r,pearson,120,0.629587,0.566739,0.062848,0.598163,0.629587,120,True,False,False
H1,CADCHF.r,CADJPY.r,CADCHF.r | CADJPY.r,spearman,120,0.603292,0.534155,0.069137,0.568724,0.603292,120,True,False,False
H1,CADCHF.r,CADJPY.r,CADCHF.r | CADJPY.r,kendall,120,0.433613,0.394118,0.039496,0.413866,0.433613,120,True,False,False
H1,CADCHF.r,CADJPY.r,CADCHF.r | CADJPY.r,dcor,120,0.555457,0.671879,-0.116423,0.613668,0.555457,80,True,False,False
H1,CADCHF.r,CHFJPY.r,CADCHF.r | CHFJPY.r,pearson,120,-0.291291,-0.271953,-0.019338,-0.281622,0.291291,120,True,False,False
H1,CADCHF.r,CHFJPY.r,CADCHF.r | CHFJPY.r,spearman,120,-0.19868,-0.151122,-0.047559,-0.174901,0.19868,120,True,False,False
