source_phase,source_candidate_id,candidate_id,structure_type,review_category,group,symbol,timeframe,swing_degree,direction,timeframe_policy,degree_policy,phase25_allowed_use,final_phase23_decision,manual_visual_status,visual_quality_score,wave5_diagnostic,wave5_endpoint_status,proposed_endpoint_classification,future_more_extreme_found,post_wave5_extension_vs_wave5,partial123_diagnostic,partial123_status,live_state,wave3_too_weak,post_3_invalidates,post_3_confirms,context_review_status,trend_context_label,context_score,ema_usefulness,ewo_usefulness,htf_usefulness,phase25_rule_candidate,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_trend_state,htf_lookahead_safe,abc_contextual_policy,abc_parent_required,abc_parent_status,abc_role_hypothesis,abc_should_enter_phase25_context,context_must_not_rescue_bad_count,reviewed_chart_path,reviewed_context_chart_path,reviewed_chart_path_abc,guided_quality_score,guided_quality_bucket,score_reasons,score_penalties,ewo_wave_role_label,ewo_role_support,ewo_role_reasons,ewo_role_penalty,ema_context_label,ema_context_score_delta,htf_ltf_alignment_label,htf_context_score_delta,ready_for_phase251_search,phase251_reason,suggested_next_search_mode,chart_path
2.4.2_context_quality,impulse_index_aus200_h4_major_impulse_013,impulse_index_aus200_h4_major_impulse_013,impulse,impulse,Index,AUS200,H4,major,bullish,primary_h4_d1,degree_too_micro,soft_context,keep_as_good_example,visually_defensible,4,clean_or_acceptable,clean_or_unresolved_wave5_endpoint,candidate_impulse_provisional,False,,not_applicable,,,,,,context_improves_confidence,impulse_with_htf,65.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,84.66285714285732,-2.0942857142854336,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\011_impulse_index_aus200_h4_major_impulse_013.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\011_impulse_index_aus200_h4_major_impulse_013.png,,100,high_quality_context,H4/D1 primary base; major as context/higher degree; 2.3.4 keep_as_good_example; visual quality 4; impulse candidate; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; wave5 clean/acceptable,too micro for primary count,ewo_impulse_momentum_context,partially_supports,"Impulse has EWO context, but current artifacts do not expose per-leg thresholds.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=-2.09429",0,ema_supports_context,4,impulse_with_htf,6,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\011_impulse_index_aus200_h4_major_impulse_013.png
2.4.2_context_quality,impulse_forex_gbpusd_h4_major_impulse_012,impulse_forex_gbpusd_h4_major_impulse_012,impulse,impulse,Forex Majors,GBPUSD.r,H4,major,bearish,primary_h4_d1,degree_too_micro,soft_context,keep_as_ambiguous_example,plausible_but_needs_review,3,clean_or_acceptable,premature_wave5_completion,premature_wave5_completion,True,0.1463642013673081,not_applicable,,,,,,context_conflicts_but_explains,correction_against_htf,60.0,useful_trend_context,useful_for_wave_role,useful_correction_context,ewo_wave3_momentum_support,below_band,no_transition,-0.0122701428571427,-0.0040924285714285,negative,D1,mixed_or_unclear,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\012_impulse_forex_gbpusd_h4_major_impulse_012.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\h4_d1_reviewed\012_impulse_forex_gbpusd_h4_major_impulse_012.png,,91,high_quality_context,H4/D1 primary base; major as context/higher degree; 2.3.4 ambiguous but useful; impulse candidate; EMA context +4: useful_trend_context; HTF context +6: conflict_explained; useful_correction_context; EWO supports wave role; wave5 clean/acceptable,too micro for primary count,ewo_wave3_momentum_support,supports_wave_role,Existing 2.4.2 audit marked EWO as wave-3 momentum support.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=-0.00409243,0,ema_supports_context,4,conflict_explained,6,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\h4_d1_reviewed\012_impulse_forex_gbpusd_h4_major_impulse_012.png
2.4.2_context_quality,partial_123_forex_audjpy_h4_intermediate_partial123_002,partial_123_forex_audjpy_h4_intermediate_partial123_002,invalid_or_negative,partial_123,Forex Majors,AUDJPY.r,H4,intermediate,bearish,primary_h4_d1,degree_too_micro,exclude,exclude_from_phase25_rules,should_downgrade,2,not_applicable,,,,,invalidated_after_3,invalidated_after_3,partial_123_provisional_then_invalidated,False,True,False,context_should_not_rescue_count,correction_against_htf,35.0,neutral,useful_for_momentum_phase,useful_correction_context,do_not_use_as_rule,below_band,no_transition,-0.8071285714285636,-0.089985714285703,negative,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\013_partial_123_forex_audjpy_h4_intermediate_partial123_002.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\013_partial_123_forex_audjpy_h4_intermediate_partial123_002.png,,0,exclude,H4/D1 primary base; intermediate primary degree; HTF context +4: correction_against_htf; useful_correction_context; EWO partially supports role,too micro for primary count; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; partial invalidated after 3; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_partial123_momentum_context,partially_supports,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=-0.0899857,0,ema_partial_or_neutral,0,correction_against_htf,4,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\013_partial_123_forex_audjpy_h4_intermediate_partial123_002.png
2.4.2_context_quality,partial_123_metals_xagusd_h4_intermediate_partial123_001,partial_123_metals_xagusd_h4_intermediate_partial123_001,partial_123,partial_123,Metals,XAGUSD.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,soft_context,keep_as_good_example,visually_defensible,4,not_applicable,,,,,partial_123_too_lax,partial_123_too_lax,ambiguous_partial,True,False,True,context_confirms_good_count,impulse_with_htf,85.0,useful_quality_filter,useful_for_wave_role,useful_regime_filter,htf_alignment_soft_filter;ewo_wave3_momentum_support,above_band,no_transition,2.410171428571431,1.1669857142857154,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\014_partial_123_metals_xagusd_h4_intermediate_partial123_001.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\014_partial_123_metals_xagusd_h4_intermediate_partial123_001.png,,100,high_quality_context,H4/D1 primary base; intermediate primary degree; 2.3.4 keep_as_good_example; visual quality 4; EMA context +6: useful_quality_filter; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role; context confirms good count,partial 1-2-3 remains provisional; partial_123_too_lax,ewo_wave3_momentum_support,supports_wave_role,Existing 2.4.2 audit marked EWO as wave-3 momentum support.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=1.16699,0,ema_supports_context,6,impulse_with_htf,6,no,No clear Phase 2.5.1 search use.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\014_partial_123_metals_xagusd_h4_intermediate_partial123_001.png
2.4.2_context_quality,partial_123_index_aus200_h4_intermediate_partial123_006,partial_123_index_aus200_h4_intermediate_partial123_006,invalid_or_negative,partial_123,Index,AUS200,H4,intermediate,bearish,primary_h4_d1,degree_too_micro,exclude,exclude_from_phase25_rules,not_usable_for_methodology,1,not_applicable,,,,,invalidated_after_3,invalidated_after_3,partial_123_provisional_then_invalidated,True,True,False,context_conflicts_suspicious,conflict_with_htf,0.0,useful_quality_filter,noisy,useful_regime_filter,ema_band_ambiguity_penalty,inside_band,no_transition,-12.8799999999992,2.022857142856082,negative,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\015_partial_123_index_aus200_h4_intermediate_partial123_006.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\015_partial_123_index_aus200_h4_intermediate_partial123_006.png,,0,exclude,H4/D1 primary base; intermediate primary degree; EMA context +3: useful_quality_filter; inside_ema_band_adds_ambiguity,too micro for primary count; 2.3.4 excluded from Phase 2.5; low visual quality 1; invalid_or_negative structure; HTF context -16: conflict_suspicious; useful_regime_filter; partial invalidated after 3; context_conflicts_suspicious; score capped because context is misleading/suspicious,ewo_partial123_momentum_context,unclear,Partial 1-2-3 uses EWO only as provisional momentum context.; noisy; end_ewo_direction=negative; end_ewo_slope=2.02286,4,ema_supports_but_inside_band,3,conflict_suspicious,-16,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\015_partial_123_index_aus200_h4_intermediate_partial123_006.png
2.4.2_context_quality,partial_123_forex_audjpy_h4_intermediate_partial123_005,partial_123_forex_audjpy_h4_intermediate_partial123_005,invalid_or_negative,partial_123,Forex Majors,AUDJPY.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,should_downgrade,2,not_applicable,,,,,partial_123_too_lax,partial_123_too_lax,ambiguous_partial,True,False,True,context_should_not_rescue_count,impulse_with_htf,85.0,useful_quality_filter,useful_for_wave_role,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,0.572100000000006,0.2291142857143029,positive,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\016_partial_123_forex_audjpy_h4_intermediate_partial123_005.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\016_partial_123_forex_audjpy_h4_intermediate_partial123_005.png,,0,exclude,H4/D1 primary base; intermediate primary degree; EMA context +6: useful_quality_filter; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role,2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; partial_123_too_lax; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_partial123_momentum_context,supports_wave_role,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=0.229114,0,ema_supports_context,6,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\016_partial_123_forex_audjpy_h4_intermediate_partial123_005.png
2.4.2_context_quality,partial_123_forex_audjpy_h4_minor_partial123_002,partial_123_forex_audjpy_h4_minor_partial123_002,invalid_or_negative,partial_123,Forex Majors,AUDJPY.r,H4,minor,bearish,primary_h4_d1,minor_substructure_only,exclude,exclude_from_phase25_rules,should_downgrade,2,not_applicable,,,,,invalidated_after_3,invalidated_after_3,partial_123_provisional_then_invalidated,False,True,False,context_should_not_rescue_count,correction_against_htf,35.0,neutral,useful_for_momentum_phase,useful_correction_context,do_not_use_as_rule,below_band,no_transition,-0.8071285714285636,-0.089985714285703,negative,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\017_partial_123_forex_audjpy_h4_minor_partial123_002.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\017_partial_123_forex_audjpy_h4_minor_partial123_002.png,,0,exclude,H4/D1 primary base; HTF context +4: correction_against_htf; useful_correction_context; EWO partially supports role,minor substructure only; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; partial invalidated after 3; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_partial123_momentum_context,partially_supports,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=-0.0899857,0,ema_partial_or_neutral,0,correction_against_htf,4,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\017_partial_123_forex_audjpy_h4_minor_partial123_002.png
2.4.2_context_quality,partial_123_metals_xagusd_h4_minor_partial123_001,partial_123_metals_xagusd_h4_minor_partial123_001,partial_123,partial_123,Metals,XAGUSD.r,H4,minor,bullish,primary_h4_d1,minor_substructure_only,manual_review_only,keep_as_ambiguous_example,visually_defensible,4,not_applicable,,,,,partial_123_too_lax,partial_123_too_lax,ambiguous_partial,True,False,True,context_explains_ambiguity,impulse_with_htf,85.0,useful_trend_context,useful_for_wave_role,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,2.410171428571431,1.1669857142857154,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\018_partial_123_metals_xagusd_h4_minor_partial123_001.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\018_partial_123_metals_xagusd_h4_minor_partial123_001.png,,72,usable_but_provisional,H4/D1 primary base; 2.3.4 ambiguous but useful; visual quality 4; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role; context explains ambiguity,minor substructure only; partial 1-2-3 remains provisional; partial_123_too_lax,ewo_partial123_momentum_context,supports_wave_role,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=1.16699,0,ema_supports_context,4,impulse_with_htf,6,manual_review,Useful as context but requires review or remains experimental.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\018_partial_123_metals_xagusd_h4_minor_partial123_001.png
2.4.2_context_quality,partial_123_index_aus200_h4_minor_partial123_005,partial_123_index_aus200_h4_minor_partial123_005,partial_123,partial_123,Index,AUS200,H4,minor,bullish,primary_h4_d1,minor_substructure_only,manual_review_only,keep_as_ambiguous_example,visually_defensible,4,not_applicable,,,,,partial_123_provisional,partial_123_provisional,partial_123_provisional,False,False,False,context_explains_ambiguity,impulse_with_htf,85.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,121.56428571428478,52.24571428571289,positive,D1,mixed_or_unclear,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\019_partial_123_index_aus200_h4_minor_partial123_005.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\h4_d1_reviewed\019_partial_123_index_aus200_h4_minor_partial123_005.png,,82,high_quality_context,H4/D1 primary base; 2.3.4 ambiguous but useful; visual quality 4; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; partial 1-2-3 provisional; context explains ambiguity,minor substructure only; partial 1-2-3 remains provisional,ewo_partial123_momentum_context,partially_supports,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=52.2457,0,ema_supports_context,4,impulse_with_htf,6,no,No clear Phase 2.5.1 search use.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\h4_d1_reviewed\019_partial_123_index_aus200_h4_minor_partial123_005.png
2.4.2_context_quality,partial_123_forex_audjpy_h4_minor_partial123_005,partial_123_forex_audjpy_h4_minor_partial123_005,partial_123,partial_123,Forex Majors,AUDJPY.r,H4,minor,bullish,primary_h4_d1,minor_substructure_only,manual_review_only,keep_as_ambiguous_example,plausible_but_needs_review,3,not_applicable,,,,,valid_partial_123,valid_partial_123,partial_123_provisional,False,False,True,context_explains_ambiguity,impulse_with_htf,85.0,useful_trend_context,useful_for_momentum_phase,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,1.0302571428571383,0.4383142857142843,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\020_partial_123_forex_audjpy_h4_minor_partial123_005.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\h4_d1_reviewed\020_partial_123_forex_audjpy_h4_minor_partial123_005.png,,81,high_quality_context,H4/D1 primary base; 2.3.4 ambiguous but useful; EMA context +4: useful_trend_context; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; partial 1-2-3 visually valid; context explains ambiguity,minor substructure only; partial 1-2-3 remains provisional,ewo_partial123_momentum_context,partially_supports,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.438314,0,ema_supports_context,4,impulse_with_htf,6,no,No clear Phase 2.5.1 search use.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\h4_d1_reviewed\020_partial_123_forex_audjpy_h4_minor_partial123_005.png
2.4.2_context_quality,partial_123_forex_audjpy_h4_major_partial123_003,partial_123_forex_audjpy_h4_major_partial123_003,partial_123,partial_123,Forex Majors,AUDJPY.r,H4,major,bullish,primary_h4_d1,major_operable_higher_degree,manual_review_only,keep_as_ambiguous_example,plausible_but_needs_review,3,not_applicable,,,,,valid_partial_123,valid_partial_123,partial_123_provisional,False,False,True,context_improves_confidence,impulse_with_htf,65.0,useful_quality_filter,useful_for_momentum_phase,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,0.7616285714285738,-0.1095428571428414,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\021_partial_123_forex_audjpy_h4_major_partial123_003.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\021_partial_123_forex_audjpy_h4_major_partial123_003.png,,94,high_quality_context,H4/D1 primary base; major as context/higher degree; 2.3.4 ambiguous but useful; EMA context +6: useful_quality_filter; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; partial 1-2-3 visually valid,partial 1-2-3 remains provisional,ewo_partial123_momentum_context,partially_supports,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=-0.109543,0,ema_supports_context,6,impulse_with_htf,6,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\021_partial_123_forex_audjpy_h4_major_partial123_003.png
2.4.2_context_quality,partial_123_metals_xagusd_h4_major_partial123_003,partial_123_metals_xagusd_h4_major_partial123_003,partial_123,partial_123,Metals,XAGUSD.r,H4,major,bullish,primary_h4_d1,major_operable_higher_degree,soft_context,keep_as_good_example,excellent_example,5,not_applicable,,,,,invalidated_after_3,invalidated_after_3,partial_123_provisional_then_invalidated,False,True,False,context_confirms_good_count,impulse_with_htf,60.0,useful_quality_filter,useful_for_wave_role,useful_regime_filter,ewo_wave3_momentum_support,above_band,no_transition,3.997799999999998,-0.2166857142857168,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\022_partial_123_metals_xagusd_h4_major_partial123_003.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\022_partial_123_metals_xagusd_h4_major_partial123_003.png,,100,high_quality_context,H4/D1 primary base; major as context/higher degree; 2.3.4 keep_as_good_example; visual quality 5; EMA context +6: useful_quality_filter; HTF context +6: impulse_with_htf; useful_regime_filter; EWO supports wave role; context confirms good count,partial 1-2-3 remains provisional; partial invalidated after 3,ewo_wave3_momentum_support,supports_wave_role,Existing 2.4.2 audit marked EWO as wave-3 momentum support.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=-0.216686,0,ema_supports_context,6,impulse_with_htf,6,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\022_partial_123_metals_xagusd_h4_major_partial123_003.png
2.4.2_context_quality,partial_123_index_aus200_h4_major_partial123_006,partial_123_index_aus200_h4_major_partial123_006,invalid_or_negative,partial_123,Index,AUS200,H4,major,bearish,primary_h4_d1,degree_not_discriminative,exclude,exclude_from_phase25_rules,not_usable_for_methodology,1,not_applicable,,,,,invalidated_after_3,invalidated_after_3,partial_123_provisional_then_invalidated,True,True,False,context_should_not_rescue_count,conflict_with_htf,0.0,partially_useful,noisy,misleading_if_hard_filter,do_not_use_as_rule,inside_band,no_transition,-12.8799999999992,2.022857142856082,negative,D1,bullish_alignment,True,,,,,,True,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\023_partial_123_index_aus200_h4_major_partial123_006.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\023_partial_123_index_aus200_h4_major_partial123_006.png,,0,exclude,H4/D1 primary base; major as context/higher degree,degree not discriminative; 2.3.4 excluded from Phase 2.5; low visual quality 1; invalid_or_negative structure; EMA context -1: partially_useful; inside_ema_band_adds_ambiguity; HTF context -8: conflict_suspicious; htf_useful_only_if_soft; partial invalidated after 3; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_partial123_momentum_context,unclear,Partial 1-2-3 uses EWO only as provisional momentum context.; noisy; end_ewo_direction=negative; end_ewo_slope=2.02286,4,ema_partial_or_neutral,-1,conflict_suspicious,-8,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\023_partial_123_index_aus200_h4_major_partial123_006.png
2.4.2_context_quality,partial_123_forex_audjpy_h4_major_partial123_005,partial_123_forex_audjpy_h4_major_partial123_005,partial_123,partial_123,Forex Majors,AUDJPY.r,H4,major,bullish,primary_h4_d1,major_operable_higher_degree,soft_context,keep_as_good_example,excellent_example,5,not_applicable,,,,,belongs_to_prior_wave_45,belongs_to_prior_wave_45,ambiguous_partial,False,False,False,context_confirms_good_count,impulse_with_htf,85.0,useful_quality_filter,useful_for_momentum_phase,useful_regime_filter,htf_alignment_soft_filter,above_band,no_transition,1.6729857142857014,0.0867142857142653,positive,D1,bullish_alignment,True,,,,,,False,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\024_partial_123_forex_audjpy_h4_major_partial123_005.png,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\024_partial_123_forex_audjpy_h4_major_partial123_005.png,,100,high_quality_context,H4/D1 primary base; major as context/higher degree; 2.3.4 keep_as_good_example; visual quality 5; EMA context +6: useful_quality_filter; HTF context +6: impulse_with_htf; useful_regime_filter; EWO partially supports role; context confirms good count,partial 1-2-3 remains provisional; belongs_to_prior_wave_45,ewo_partial123_momentum_context,partially_supports,Partial 1-2-3 uses EWO only as provisional momentum context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=0.0867143,0,ema_supports_context,6,impulse_with_htf,6,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\best_context_examples\024_partial_123_forex_audjpy_h4_major_partial123_005.png
