case_id,symbol,market_group,timeframe,segment_order,segment_label,start_label,end_label,start_time,end_time,start_price,end_price,segment_kind
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,1,W2 previa,W1,W2,2026-05-29 16:00:00,2026-06-01 00:00:00,1.85867,1.85026,previous
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,2,W3 previa,W2,W3,2026-06-01 00:00:00,2026-06-05 12:00:00,1.85026,1.87035,previous
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,3,W4? actual,W3,W4?,2026-06-05 12:00:00,2026-06-08 08:00:00,1.87035,1.85836,current
weavecount_screener_h1_h4_v1|GBPCHF.r|H1|W1?|2026-06-08 14:00:00,GBPCHF.r,Forex Majors,H1,0,W1? actual,origen,W1?,2026-06-05 23:00:00,2026-06-08 05:00:00,1.05352,1.06404,current
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W2?|2026-06-08 08:00:00,GBPCHF.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-06-03 20:00:00,2026-06-05 20:00:00,1.06334,1.05352,previous
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W2?|2026-06-08 08:00:00,GBPCHF.r,Forex Majors,H4,1,W2? actual,W1,W2?,2026-06-05 20:00:00,2026-06-08 08:00:00,1.05352,1.06319,current
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-06-08 14:00:00,GBPJPY.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-05 13:00:00,2026-06-08 00:00:00,215.605,213.198,previous
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-06-08 14:00:00,GBPJPY.r,Forex Majors,H1,1,W2 previa,W1,W2,2026-06-08 00:00:00,2026-06-08 08:00:00,213.198,213.981,previous
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-06-08 14:00:00,GBPJPY.r,Forex Majors,H1,2,W3? actual,W2,W3?,2026-06-08 08:00:00,2026-06-08 14:00:00,213.981,213.712,current
weavecount_screener_h1_h4_v1|GBPJPY.r|H4|W4?|2026-06-08 08:00:00,GBPJPY.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-05-28 04:00:00,2026-06-02 16:00:00,213.321,215.521,previous
weavecount_screener_h1_h4_v1|GBPJPY.r|H4|W4?|2026-06-08 08:00:00,GBPJPY.r,Forex Majors,H4,1,W2 previa,W1,W2,2026-06-02 16:00:00,2026-06-04 04:00:00,215.521,214.337,previous
weavecount_screener_h1_h4_v1|GBPJPY.r|H4|W4?|2026-06-08 08:00:00,GBPJPY.r,Forex Majors,H4,2,W3 previa,W2,W3,2026-06-04 04:00:00,2026-06-05 12:00:00,214.337,215.605,previous
weavecount_screener_h1_h4_v1|GBPJPY.r|H4|W4?|2026-06-08 08:00:00,GBPJPY.r,Forex Majors,H4,3,W4? actual,W3,W4?,2026-06-05 12:00:00,2026-06-08 08:00:00,215.605,213.173,current
weavecount_screener_h1_h4_v1|GBPNZD.r|H1|W5|2026-06-08 14:00:00,GBPNZD.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-05-29 23:00:00,2026-06-02 12:00:00,2.24148,2.27372,previous
