case_id,symbol,market_group,timeframe,point_order,point_label,point_time,point_price,point_kind,pivot_type,structural_pivot_id
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W3?|2026-06-08 14:00:00,EURCAD.r,Forex Majors,H1,1,W1,2026-06-08 00:00:00,1.5977,pivot,low,52
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W3?|2026-06-08 14:00:00,EURCAD.r,Forex Majors,H1,2,W2,2026-06-08 08:00:00,1.60829,pivot,high,53
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W3?|2026-06-08 14:00:00,EURCAD.r,Forex Majors,H1,3,W3?,2026-06-08 14:00:00,1.60791,latest,,
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,0,origen,2026-05-18 00:00:00,1.59181,pivot,low,60
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,1,W1,2026-05-19 00:00:00,1.60215,pivot,high,61
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,2,W2,2026-05-20 00:00:00,1.5937,pivot,low,62
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,3,W3,2026-05-27 12:00:00,1.61224,pivot,high,63
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,4,W4,2026-06-01 00:00:00,1.60405,pivot,low,64
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,5,W5,2026-06-04 12:00:00,1.61772,current,high,65
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-06-08 14:00:00,EURCHF.r,Forex Majors,H1,0,origen,2026-06-05 16:00:00,0.91908,pivot,high,55
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-06-08 14:00:00,EURCHF.r,Forex Majors,H1,1,W1,2026-06-08 00:00:00,0.91136,pivot,low,56
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-06-08 14:00:00,EURCHF.r,Forex Majors,H1,2,W2?,2026-06-08 14:00:00,0.91891,latest,,
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W3?|2026-06-08 08:00:00,EURCHF.r,Forex Majors,H4,0,origen,2026-06-01 00:00:00,0.90829,pivot,low,65
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W3?|2026-06-08 08:00:00,EURCHF.r,Forex Majors,H4,1,W1,2026-06-03 20:00:00,0.9192,pivot,high,66
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W3?|2026-06-08 08:00:00,EURCHF.r,Forex Majors,H4,2,W2,2026-06-05 00:00:00,0.91518,pivot,low,67
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W3?|2026-06-08 08:00:00,EURCHF.r,Forex Majors,H4,3,W3?,2026-06-08 08:00:00,0.91849,latest,,
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,0,origen,2026-06-04 17:00:00,0.86562,pivot,high,46
