candidate_id,source_scope,resolved_market_group,symbol,timeframe,swing_degree,review_category,phase257_policy_bucket,phase257_score,prominence_vs_window,duration_vs_window,relative_structure_size,scale_fit_label,prominence_policy_label,chart_path,example_id,metrics_available,metrics_unavailable_reason,visual_window_prominence,last_n_bars_prominence_120,last_n_bars_prominence_240,last_n_bars_prominence_480,last_n_bars_prominence_960,last_n_bars_prominence_primary,major_context_prominence,major_context_status,robust_window_prominence_p05_p95,robust_window_prominence_p10_p90,atr_normalized_count_size,robust_improvement_ratio_p05_p95,last_n_improvement_ratio,atr_14_at_end,count_window_range_recomputed,visible_window_range_recomputed,robust_window_range_p05_p95,robust_window_range_p10_p90,count_bars_recomputed,visible_window_bars_recomputed,last_n_primary,offline_metric_note,group_percentile_prominence,symbol_percentile_prominence,group_percentile_robust_prominence,symbol_percentile_robust_prominence,direction,phase256_policy_bucket,phase256_score,phase256_prominence_action,phase256_ready_for_expansion,phase256_adjustment_reason,context_must_not_rescue_bad_count,ema_htf_policy_label,ewo_policy_label,phase257_policy_warnings,phase257_policy_reasons,diagnostic_only,expansion_origin,phase256_policy_bucket_exact,phase256_score_exact,phase256_prominence_action_exact,phase256_ready_for_expansion_exact,phase256_policy_source,symbol_timeframe_degree_family_size,group_timeframe_degree_family_size,percentile_scope_used,robust_prominence_percentile,percentile_family_size,percentile_confidence
hard_invalid_exp252_index_aus200_h4_major_impulse_002,h4_d1,Index,AUS200,H4,major,hard_invalid,exclude_from_guided_search,0.0,0.398761,0.082222,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\054_hard_invalid_exp252_index_aus200_h4_major_impulse_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_correction_context,ewo_unclear_or_unavailable,hard_invalid_not_primary_profile; major is higher-degree context; H4/D1 profile match=no; visual_status=good_negative_example; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
impulse_aux252b_forex_audjpy_h1_minor_impulse_007,h1_h4,Forex Majors,AUDJPY.r,H1,minor,impulse,exclude_from_guided_search,27.0,0.127601,0.035455,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\001_impulse_aux252b_forex_audjpy_h1_minor_impulse_007.png,aux252b_forex_audjpy_h1,True,,0.1276011891150238,,0.7435043304463665,0.7435043304463665,0.7435043304463665,0.7435043304463665,,not_available,0.1670908818685431,0.2019032456489488,7.260223048327132,1.309477466686631,5.826782145236497,0.1537142857142857,1.1159999999999997,8.74600000000001,6.679000000000002,5.5274,39,1100,480.0,offline_diagnostic_not_live_rule,0.75,0.75,0.75,0.75,bearish,exclude_from_guided_search,27.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_correction_context,relative_wave_role_support,"H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 near_miss_aux; better handled as lower-timeframe substructure; htf_conflict_warning",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,27.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.75,8,good
impulse_aux252b_metals_xagusd_h1_minor_impulse_005,h1_h4,Metals,XAGUSD.r,H1,minor,impulse,auxiliary_low_prominence_substructure,35.0,0.180173,0.042727,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\002_impulse_aux252b_metals_xagusd_h1_minor_impulse_005.png,aux252b_metals_xagusd_h1,True,,0.1801726683690308,,0.5227032202791916,0.5227032202791916,0.5227032202791916,0.5227032202791916,,not_available,0.2846564883401168,0.4366900477445534,7.689472569370908,1.5799093775815185,2.9011238220027216,1.3488571428571408,10.372,57.56700000000001,36.4369,23.751400000000032,47,1100,480.0,offline_diagnostic_not_live_rule,0.6,0.6,0.6,0.6,bullish,auxiliary_low_prominence_substructure,35.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,False,ema_htf_context_support,relative_wave_role_support,"H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 near_miss_aux; better handled as lower-timeframe substructure",H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,True,reused_phase256_existing_policy,auxiliary_low_prominence_substructure,35.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,phase256_exact,5,5,symbol_timeframe_degree,0.6,5,good
impulse_aux252b_index_aus200_h1_minor_impulse_014,h1_h4,Index,AUS200,H1,minor,impulse,auxiliary_low_prominence_substructure,25.0,0.234923,0.070909,medium_small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\003_impulse_aux252b_index_aus200_h1_minor_impulse_014.png,aux252b_index_aus200_h1,True,,0.2349226804123702,,0.7474374743747418,0.7474374743747418,0.7474374743747418,0.7474374743747418,,not_available,0.3264012604853933,0.4541038734587095,11.97653683716558,1.3893986732675057,3.181631816318168,15.221428571428598,182.29999999999927,776.0,558.5149999999994,401.4500000000007,78,1100,480.0,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4,bearish,auxiliary_low_prominence_substructure,25.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,False,ema_htf_correction_context,relative_wave_role_support,"H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 near_miss_aux; better handled as lower-timeframe substructure; htf_conflict_warning",H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,True,reused_phase256_existing_policy,auxiliary_low_prominence_substructure,25.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,phase256_exact,5,5,symbol_timeframe_degree,0.4,5,good
impulse_aux252b_forex_audjpy_h1_minor_impulse_016,h1_h4,Forex Majors,AUDJPY.r,H1,minor,impulse,auxiliary_low_prominence_substructure,35.0,0.241024,0.039091,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\004_impulse_aux252b_forex_audjpy_h1_minor_impulse_016.png,aux252b_forex_audjpy_h1,True,,0.2410244683283789,,0.7078576225654795,0.7078576225654795,0.7078576225654795,0.7078576225654795,,not_available,0.3156161101961376,0.3813727973369041,10.93037037037032,1.309477466686631,2.9368703828072475,0.1928571428571441,2.108000000000004,8.74600000000001,6.679000000000002,5.5274,43,1100,480.0,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0,bullish,auxiliary_low_prominence_substructure,35.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,False,ema_htf_context_support,relative_wave_role_support,"H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 near_miss_aux; better handled as lower-timeframe substructure",H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,True,reused_phase256_existing_policy,auxiliary_low_prominence_substructure,35.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,phase256_exact,8,8,symbol_timeframe_degree,1.0,8,good
impulse_aux252b_forex_audjpy_h1_intermediate_impulse_016,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,impulse,auxiliary_substructure,69.0,0.259433,0.068182,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\005_impulse_aux252b_forex_audjpy_h1_intermediate_impulse_016.png,aux252b_forex_audjpy_h1,True,,0.2594328836039319,,0.5993132593766483,0.5993132593766483,0.5993132593766483,0.5993132593766483,,not_available,0.3397215151968843,0.410500416108838,6.641438427765014,1.309477466686631,2.310089804543055,0.3416428571428552,2.2689999999999912,8.74600000000001,6.679000000000002,5.5274,75,1100,480.0,offline_diagnostic_not_live_rule,0.875,0.875,0.875,0.875,bullish,auxiliary_substructure,69.0,keep,auxiliary_only,Auxiliary bucket remains separated from primary guided search.,False,ema_htf_context_support,relative_wave_role_support,"H1/H4 is auxiliary, not primary; scale is ambiguous",Auxiliary bucket remains separated from primary guided search.,True,reused_phase256_existing_policy,auxiliary_substructure,69.0,keep,auxiliary_only,phase256_exact,8,8,symbol_timeframe_degree,0.875,8,good
impulse_aux252b_metals_xagusd_h1_intermediate_impulse_036,h1_h4,Metals,XAGUSD.r,H1,intermediate,impulse,auxiliary_low_prominence_substructure,45.0,0.093439,0.031818,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\006_impulse_aux252b_metals_xagusd_h1_intermediate_impulse_036.png,aux252b_metals_xagusd_h1,True,,0.0934389493980924,,0.1910902696365764,0.0934389493980924,0.0934389493980924,0.0934389493980924,,not_available,0.1476250723854112,0.2264708606650548,4.711925916656239,1.579909377581518,1.0,1.1415714285714265,5.378999999999991,57.56700000000001,36.4369,23.751400000000032,35,1100,480.0,offline_diagnostic_not_live_rule,0.2,0.2,0.2,0.2,bearish,auxiliary_low_prominence_substructure,45.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,False,ema_htf_context_support,momentum_context_only,"H1/H4 is auxiliary, not primary; better handled as lower-timeframe substructure; EWO supports momentum but not full wave role",H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,True,reused_phase256_existing_policy,auxiliary_low_prominence_substructure,45.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,phase256_exact,5,5,symbol_timeframe_degree,0.2,5,good
impulse_aux252b_index_aus200_h1_intermediate_impulse_007,h1_h4,Index,AUS200,H1,intermediate,impulse,auxiliary_low_prominence_substructure,52.0,0.175129,0.049091,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\007_impulse_aux252b_index_aus200_h1_intermediate_impulse_007.png,aux252b_index_aus200_h1,True,,0.175128865979381,,0.5618023976849932,0.5618023976849932,0.5618023976849932,0.5618023976849932,,not_available,0.2433238140425947,0.3385228546518853,8.699588477366204,1.3893986732675054,3.207937164117409,15.621428571428623,135.89999999999964,776.0,558.5149999999994,401.4500000000007,54,1100,480.0,offline_diagnostic_not_live_rule,0.2,0.2,0.2,0.2,bullish,auxiliary_low_prominence_substructure,52.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,False,ema_htf_context_support,relative_wave_role_support,"H1/H4 is auxiliary, not primary; better handled as lower-timeframe substructure",H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,True,reused_phase256_existing_policy,auxiliary_low_prominence_substructure,52.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,phase256_exact,5,5,symbol_timeframe_degree,0.2,5,good
impulse_aux252b_forex_audjpy_h1_intermediate_impulse_022,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,impulse,auxiliary_low_prominence_substructure,49.0,0.38086,0.05,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\008_impulse_aux252b_forex_audjpy_h1_intermediate_impulse_022.png,aux252b_forex_audjpy_h1,True,,0.3808598216327463,,0.8092808551992233,0.6696823482106957,0.6696823482106957,0.6696823482106957,,not_available,0.4987273543943707,0.6026341498715495,18.520254169976184,1.309477466686631,1.7583433856051474,0.1798571428571429,3.331000000000003,8.74600000000001,6.679000000000002,5.5274,55,1100,480.0,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0,bullish,auxiliary_low_prominence_substructure,49.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,False,ema_htf_context_support,momentum_context_only,"H1/H4 is auxiliary, not primary; better handled as lower-timeframe substructure; EWO supports momentum but not full wave role",H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,True,reused_phase256_existing_policy,auxiliary_low_prominence_substructure,49.0,downgrade_to_auxiliary_low_prominence,auxiliary_only,phase256_exact,8,8,symbol_timeframe_degree,1.0,8,good
impulse_aux252b_forex_audjpy_h1_major_impulse_006,h1_h4,Forex Majors,AUDJPY.r,H1,major,impulse,auxiliary_substructure,55.0,0.287103,0.091818,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\009_impulse_aux252b_forex_audjpy_h1_major_impulse_006.png,aux252b_forex_audjpy_h1,True,,0.2871026755088032,,0.6632329635499193,0.6632329635499193,0.6632329635499193,0.6632329635499193,,not_available,0.3759544842042214,0.4542823027101342,7.349780472506824,1.309477466686631,2.3100898045430545,0.3416428571428552,2.510999999999996,8.74600000000001,6.679000000000002,5.5274,101,1100,480.0,offline_diagnostic_not_live_rule,0.625,0.625,0.625,0.625,bullish,auxiliary_substructure,55.0,keep,auxiliary_only,Auxiliary bucket remains separated from primary guided search.,False,ema_htf_context_support,relative_wave_role_support,"H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 near_miss_aux; scale is ambiguous",Auxiliary bucket remains separated from primary guided search.,True,reused_phase256_existing_policy,auxiliary_substructure,55.0,keep,auxiliary_only,phase256_exact,8,8,symbol_timeframe_degree,0.625,8,good
impulse_aux252b_metals_xagusd_h1_major_impulse_025,h1_h4,Metals,XAGUSD.r,H1,major,impulse,auxiliary_substructure,56.0,0.3354,0.13,balanced,acceptable_for_timeframe,acceptable_for_timeframe,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\010_impulse_aux252b_metals_xagusd_h1_major_impulse_025.png,aux252b_metals_xagusd_h1,True,,0.3354004898639844,,1.0,0.3354004898639844,0.3354004898639844,0.3354004898639844,,not_available,0.5299023791815438,0.8129205015283295,25.18747670518076,1.5799093775815178,1.0,0.7665714285714286,19.307999999999996,57.56700000000001,36.4369,23.751400000000032,143,1100,480.0,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8,bullish,auxiliary_substructure,56.0,keep,auxiliary_only,Auxiliary bucket remains separated from primary guided search.,False,ema_htf_correction_context,relative_wave_role_support,"H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 near_miss_aux; htf_conflict_warning",Auxiliary bucket remains separated from primary guided search.,True,reused_phase256_existing_policy,auxiliary_substructure,56.0,keep,auxiliary_only,phase256_exact,5,5,symbol_timeframe_degree,0.8,5,good
impulse_aux252b_index_aus200_h1_major_impulse_028,h1_h4,Index,AUS200,H1,major,impulse,auxiliary_substructure,45.0,0.618943,0.09,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\011_impulse_aux252b_index_aus200_h1_major_impulse_028.png,aux252b_index_aus200_h1,True,,0.6189432989690712,,1.0,0.8748633879781408,0.8704240666908298,0.8748633879781408,,not_available,0.8599589984154405,1.1964130028646118,13.776275353411156,1.3893986732675057,1.4134790528233152,34.86428571428574,480.2999999999993,776.0,558.5149999999994,401.4500000000007,99,1100,480.0,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0,bearish,auxiliary_substructure,45.0,keep,auxiliary_only,Auxiliary bucket remains separated from primary guided search.,False,ema_htf_correction_context,relative_wave_role_support,"H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 near_miss_aux; scale is ambiguous; htf_conflict_warning",Auxiliary bucket remains separated from primary guided search.,True,reused_phase256_existing_policy,auxiliary_substructure,45.0,keep,auxiliary_only,phase256_exact,5,5,symbol_timeframe_degree,1.0,5,good
impulse_aux252b_forex_audjpy_h1_major_impulse_017,h1_h4,Forex Majors,AUDJPY.r,H1,major,impulse,experimental_only,38.0,0.321518,0.081818,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\012_impulse_aux252b_forex_audjpy_h1_major_impulse_017.png,aux252b_forex_audjpy_h1,True,,0.3215184084152765,,0.7164331210191092,0.505028735632185,0.505028735632185,0.505028735632185,,not_available,0.4210211109447538,0.508738285631583,8.904772675865214,1.309477466686631,1.570761494252872,0.3157857142857147,2.812000000000012,8.74600000000001,6.679000000000002,5.5274,90,1100,480.0,offline_diagnostic_not_live_rule,0.75,0.75,0.75,0.75,bearish,experimental_only,38.0,keep,no,Ambiguous/experimental structure remains non-operational.,False,ema_htf_correction_context,momentum_context_only,"H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 near_miss_aux; scale is ambiguous; EWO supports momentum but not full wave role; htf_conflict_warning",Ambiguous/experimental structure remains non-operational.,True,reused_phase256_existing_policy,experimental_only,38.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.75,8,good
partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_002,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,partial_123,exclude_from_guided_search,0.0,0.087697,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\013_partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_002.png,aux252b_forex_audjpy_h1,True,,0.0876972330208089,,0.8579418344518918,0.8579418344518918,0.8579418344518918,0.8579418344518918,,not_available,0.114837550531516,0.138763252161956,6.488217522658515,1.309477466686631,9.782997762863486,0.1182142857142868,0.7669999999999959,8.74600000000001,6.679000000000002,5.5274,31,1100,480.0,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,relative_wave_role_support,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,8,8,symbol_timeframe_degree,0.1875,8,good
